BATCH_ID,ASSET_ID,TITLE,AUTHOR,DATE,PUBLICATION,DOCUMENT_TYPE,PAGE_COUNT,REVIEW_STATUS
B03,HFM-A000575,《帝王世纪》中华书局,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,67,FULL_OCR_PENDING
B03,HFM-A000576,《帝王世纪》中华民国二十五年,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,126,FULL_OCR_PENDING
B03,HFM-A000577,《中國醫藥匯海-针灸甲乙经》北京市中国书店蔡陆仙（2）,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,296,FULL_OCR_PENDING
B03,HFM-A000578,《中國醫藥匯海-针灸甲乙经》蔡陆仙,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,295,FULL_OCR_PENDING
B03,HFM-A000579,《针灸甲乙经》华夏出版社2008黄龙祥校注,UNKNOWN,2008,UNKNOWN,B_OCR,251,FULL_OCR_PENDING
B03,HFM-A000580,《针灸甲乙经》商务印书馆宋林亿等校1955,UNKNOWN,1955,UNKNOWN,B_OCR,253,FULL_OCR_PENDING
B03,HFM-A000582,《针灸甲乙经》河南科技出版社2017韩森宁张春生徐长卿点校,UNKNOWN,2017,UNKNOWN,B_OCR,232,FULL_OCR_PENDING
B03,HFM-A000583,《针灸甲乙经》福建科学技术出版社2012张玉萍,UNKNOWN,2012,UNKNOWN,B_OCR,246,FULL_OCR_PENDING
B03,HFM-A000584,《针灸甲乙经》科学技术出版社张全明校注2010,UNKNOWN,2010,UNKNOWN,B_OCR,512,FULL_OCR_PENDING
B03,HFM-A000585,《针灸甲乙经》第二军医大学出版社2008王勤俭校注,UNKNOWN,2008,UNKNOWN,B_OCR,442,FULL_OCR_PENDING
B03,HFM-A000586,《针灸甲乙经》西安交通大学出版2018吴思渊,UNKNOWN,2018,UNKNOWN,B_OCR,447,FULL_OCR_PENDING
B03,HFM-A000588,《针灸甲乙经》鲁兆麟校1994,UNKNOWN,1994,UNKNOWN,C_MIXED,114,FULL_OCR_PENDING
B03,HFM-A000589,《针灸甲乙经语译及腧穴临证实录》中国古籍出版社2018潘文,UNKNOWN,2018,UNKNOWN,B_OCR,610,FULL_OCR_PENDING
B03,HFM-A000590,《针灸甲乙经（一）》广州出版社陈国勇2003,UNKNOWN,2003,UNKNOWN,B_OCR,113,FULL_OCR_PENDING
B03,HFM-A000591,《针灸甲乙经（一）》广州出版社陈国勇2003（2）,UNKNOWN,2003,UNKNOWN,B_OCR,113,FULL_OCR_PENDING
B03,HFM-A000592,《针灸甲乙经（三）》广州出版社陈国勇2003,UNKNOWN,2003,UNKNOWN,B_OCR,115,FULL_OCR_PENDING
B03,HFM-A000593,《针灸甲乙经（三）》广州出版社陈国勇2003（2）,UNKNOWN,2003,UNKNOWN,B_OCR,115,FULL_OCR_PENDING
B03,HFM-A000595,《针灸甲乙经（二）》广州出版社陈国勇2003（2）,UNKNOWN,2003,UNKNOWN,B_OCR,114,FULL_OCR_PENDING
B03,HFM-A000596,《针灸甲乙经》中华书局1991,UNKNOWN,1991,UNKNOWN,B_OCR,263,FULL_OCR_PENDING
B03,HFM-A000597,《针灸甲乙经》中华书局1991（2）,UNKNOWN,1991,UNKNOWN,B_OCR,143,FULL_OCR_PENDING
B03,HFM-A000598,《针灸甲乙经》中国中医药科技出版2018,UNKNOWN,2018,UNKNOWN,B_OCR,288,FULL_OCR_PENDING
B03,HFM-A000599,《针灸甲乙经》中国医药科技出版2019 周琦校注,UNKNOWN,2019,UNKNOWN,B_OCR,406,FULL_OCR_PENDING
B03,HFM-A000601,《针灸甲乙经选读》中国中医药出版社何天有雒成林2010,UNKNOWN,2010,UNKNOWN,B_OCR,389,FULL_OCR_PENDING
B03,HFM-A000602,《针灸甲乙经》人卫出版社1956,UNKNOWN,1956,UNKNOWN,B_OCR,159,FULL_OCR_PENDING
B03,HFM-A000603,《针灸甲乙经》人卫出版社1962,UNKNOWN,1962,UNKNOWN,B_OCR,289,FULL_OCR_PENDING
B03,HFM-A000604,《针灸甲乙经》人卫出版社2006黄龙祥整理,UNKNOWN,2006,UNKNOWN,B_OCR,352,FULL_OCR_PENDING
B03,HFM-A000605,《针灸甲乙经》人民卫生出版2017社黄龙祥整理,UNKNOWN,2017,UNKNOWN,B_OCR,401,FULL_OCR_PENDING
B03,HFM-A000606,《针灸甲乙经校释》山东中医学院1979上册+下册 (2),UNKNOWN,1979,UNKNOWN,B_OCR,1531,FULL_OCR_PENDING
B03,HFM-A000608,《针灸甲乙经校释》山东中医学院1979上册+下册,UNKNOWN,1979,UNKNOWN,B_OCR,1531,FULL_OCR_PENDING
B03,HFM-A000609,《针灸甲乙经校释》山东中医学院1979上册,UNKNOWN,1979,UNKNOWN,B_OCR,765,FULL_OCR_PENDING
B03,HFM-A000610,《针灸甲乙经校释》山东中医学院1979上册（2）,UNKNOWN,1979,UNKNOWN,B_OCR,765,FULL_OCR_PENDING
B03,HFM-A000611,《针灸甲乙经校释》山东中医学院2009第2版上册,UNKNOWN,2009,UNKNOWN,B_OCR,601,FULL_OCR_PENDING
B03,HFM-A000612,《针灸甲乙经校释》山东中医学院2009第2版下册,UNKNOWN,2009,UNKNOWN,B_OCR,594,FULL_OCR_PENDING
B03,HFM-A000614,《针灸甲乙经校注》（张灿玾、徐国千）1996（2）,UNKNOWN,1996,UNKNOWN,B_OCR,1116,FULL_OCR_PENDING
B03,HFM-A000615,《针灸甲乙经校注》（张灿玾、徐国千）1996（3）,UNKNOWN,1996,UNKNOWN,B_OCR,970,FULL_OCR_PENDING
B03,HFM-A000616,《针灸甲乙经校注》（张灿玾、徐国千）1996（4）,UNKNOWN,1996,UNKNOWN,B_OCR,2039,FULL_OCR_PENDING
B03,HFM-A000617,《针灸甲乙经校注》（张灿玾、徐国千）2014(上册),UNKNOWN,2014,UNKNOWN,B_OCR,800,FULL_OCR_PENDING
B03,HFM-A000618,《针灸甲乙经校注》（张灿玾、徐国千）2014(下册),UNKNOWN,2014,UNKNOWN,B_OCR,674,FULL_OCR_PENDING
B03,HFM-A000619,《针灸甲乙经》白话精解王竹星2010,UNKNOWN,2010,UNKNOWN,B_OCR,557,FULL_OCR_PENDING
B03,HFM-A000620,《针灸甲乙经一学就通》林政宏2007,UNKNOWN,2007,UNKNOWN,B_OCR,209,FULL_OCR_PENDING
B03,HFM-A000621,《高士传》中华书局1985,UNKNOWN,1985,UNKNOWN,B_OCR,128,FULL_OCR_PENDING
B03,HFM-A000623,2、甘肃省先进工作者,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,2,OCR_SAMPLE_REVIEW
B03,HFM-A000624,3、甘肃省名中医,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000625,4、首届平凉名医,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000626,5、崆峒工匠,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000628,2016年优秀院长,UNKNOWN,2016,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000629,2017优秀院长,UNKNOWN,2017,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000630,2018优秀院长,UNKNOWN,2018,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000632,2019优秀院长,UNKNOWN,2019,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000634,1、甘肃省高等学校医学类专业教学指导、认证与教材建设委员会委员聘书,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000635,2、省针灸学会副会长,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000636,3、市针灸学会会长,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000637,4、2023中国针灸学会非物质文化遗产工作委员会委员,UNKNOWN,2023,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000639,6、全国针灸推拿学行业产教融合共同体副理事长聘书或证明文件,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000641,市科技进步三等奖,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000642,市科技进步二等奖,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000643,市科技进步二等奖2,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000645,市科技进步二等奖4,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000646,市科技进步二等奖5,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000647,市科技进步二等奖6,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000648,市科技进步二等奖7,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000650,市科技进步二等奖9,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000651,（封面）中药外敷联合针刺治疗膝关节骨性关节炎的临床疗效及对关节疼痛的影响,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000652,（正文）中药外敷联合针刺治疗膝关节骨性关节炎的临床疗效及对关节疼痛的影响,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000653,（目录）中药外敷联合针刺治疗膝关节骨性关节炎的临床疗效及对关节疼痛的影响,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000656,封面,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000657,正文1,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000658,正文2,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000659,正文3,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000661,正文5,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000662,正文6,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000663,目录,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000664,首页,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000667,2023结项证书 甘肃特色地域文化传承创新研究一一以皇甫谧文化传承创新路径研究为例,UNKNOWN,2023,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000668,1、协助中央广播电视台华语环球节目纪录片部拍摄《杏林繁华》工作方案,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,3,OCR_SAMPLE_REVIEW
B03,HFM-A000669,2、央视《魅力中国城》栏目参与证明材料,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000670,崆峒区,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000672,甘肃卫视,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000673,甘肃卫视等栏目宣传报道截图或链接,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000674,静宁县,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000675,中央电视台拍摄函,UNKNOWN,2025,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000677,1、“刘君奇名中医工作室”成立及运行相关证明材料（崆峒区中医医院）,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,5,OCR_SAMPLE_REVIEW
B03,HFM-A000678,2、“刘君奇中医工作室”相关证明材料（灵台县皇甫谧中医院）,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,2,OCR_SAMPLE_REVIEW
B03,HFM-A000679,3、传承工作室及国医馆名单及基本情况,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,AUTO_EXTRACTED
B03,HFM-A000680,4、带教师承学生名单带教基医生名单,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,4,AUTO_EXTRACTED
B03,HFM-A000686,2、不动产证明,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,6,OCR_SAMPLE_REVIEW
B03,HFM-A000687,1、甘肃医学院 职业技能等级认定机构备案信息采集表、认定函、承诺书,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,4,OCR_SAMPLE_REVIEW
B03,HFM-A000688,2、职业技能等级认定考评员名单,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000689,场地及设施设备,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,9,OCR_SAMPLE_REVIEW
